path,domain,class,split,group
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13866bf5-0193-41b4-8e26-cb09d35e8697___RS_HL 5945.JPG,lab,apple_healthy,val,lab_apple_healthy_18438725891614868479
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1398b04d-e259-418b-a5db-d4b20b7a3380___RS_HL 7536.JPG,lab,apple_healthy,train,lab_apple_healthy_14323654135126228720
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/139cb003-2cc1-43ce-bbdf-29767f9e2ce0___RS_HL 7386.JPG,lab,apple_healthy,train,lab_apple_healthy_2238015249351702527
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/139ff5a7-102b-4434-b540-eb6930e6d968___RS_HL 7910.JPG,lab,apple_healthy,train,lab_apple_healthy_1932632913919
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13a06d54-2bd9-4bd0-a260-1c193ac4caa8___RS_HL 6293.JPG,lab,apple_healthy,train,lab_apple_healthy_18439360309840937411
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG,lab,apple_healthy,train,lab_apple_healthy_18442733883175846815
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13c8382b-ca6c-45f5-a6d0-acd67fb28651___RS_HL 7284.JPG,lab,apple_healthy,val,lab_apple_healthy_18439922444858000263
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13cdbdbe-be7f-463c-9085-9ae160412772___RS_HL 6286.JPG,lab,apple_healthy,train,lab_apple_healthy_18300624341743929295
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13dba956-2c74-400e-a2ac-b06baeee5e38___RS_HL 7571.JPG,lab,apple_healthy,train,lab_apple_healthy_18430919410635030528
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/13ee12c2-f465-4e44-a81f-36695ded6955___RS_HL 7897.JPG,lab,apple_healthy,train,lab_apple_healthy_18443304292536287232
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14009d84-bca8-4054-b09d-7fd4241c74a6___RS_HL 7907.JPG,lab,apple_healthy,train,lab_apple_healthy_18419660385775862113
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14284447-1510-439f-bb04-8977e8fa8cbb___RS_HL 6257.JPG,lab,apple_healthy,train,lab_apple_healthy_18412827991519322623
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1477ac33-4284-4db3-9a91-dbd61e6183e3___RS_HL 8059.JPG,lab,apple_healthy,train,lab_apple_healthy_36241835482673663
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14828181-53d0-4dfb-92b1-d7a52602f3cb___RS_HL 7517.JPG,lab,apple_healthy,val,lab_apple_healthy_17276230945442164991
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14896dc0-688d-456f-b5ec-a037695b0193___RS_HL 6268.JPG,lab,apple_healthy,train,lab_apple_healthy_18010142028322686975
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1490daeb-9cfb-4456-bb27-dd836f9e07a6___RS_HL 5959.JPG,lab,apple_healthy,train,lab_apple_healthy_18442734711026713551
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1495b096-6249-4f8c-b9e5-37e09fc21d1a___RS_HL 7716.JPG,lab,apple_healthy,val,lab_apple_healthy_18442772240543187719
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1497c20f-448a-48e2-9cf0-b4fc8cfa848a___RS_HL 6292.JPG,lab,apple_healthy,train,lab_apple_healthy_18444739391290130943
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14a71f70-0cd9-416c-88c9-5a76e0473e07___RS_HL 7884.JPG,lab,apple_healthy,train,lab_apple_healthy_6847445613202760691
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14bb032e-5462-40e4-9056-0e9c3eb47946___RS_HL 7301.JPG,lab,apple_healthy,test,lab_apple_healthy_16420340591323308256
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14c60de6-5641-4531-b2af-d1b767c28176___RS_HL 8161.JPG,lab,apple_healthy,train,lab_apple_healthy_17933598633544966398
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14c691eb-78de-417f-8832-93427151a6e1___RS_HL 8090.JPG,lab,apple_healthy,test,lab_apple_healthy_18445020884587875825
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.JPG,lab,apple_healthy,train,lab_apple_healthy_14375771487749796863
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/153e84e2-1849-4cf6-96b7-a1507376d496___RS_HL 8198.JPG,lab,apple_healthy,train,lab_apple_healthy_13871298924649184510
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/153ee5ec-b8c2-4dd1-9387-cb0e796f301b___RS_HL 7563.JPG,lab,apple_healthy,val,lab_apple_healthy_18415086400258114307
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1598eb2e-21c6-4fda-9080-945551c7f2ee___RS_HL 7501.JPG,lab,apple_healthy,train,lab_apple_healthy_283131793899519
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/15a995e0-2e4a-486b-8509-db35d944ce6d___RS_HL 8086.JPG,lab,apple_healthy,train,lab_apple_healthy_18446717425643913987
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/15ad1bbe-d6da-4b40-aa05-38d394273595___RS_HL 8046.JPG,lab,apple_healthy,val,lab_apple_healthy_18229586681296382192
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/15b10e4e-2d9b-463e-85c0-d66ba29c5b49___RS_HL 7506.JPG,lab,apple_healthy,test,lab_apple_healthy_1082837546884646911
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/15bacfc9-1875-48b3-9b91-8b60f030d7ca___RS_HL 7240.JPG,lab,apple_healthy,train,lab_apple_healthy_18444479019121492353
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1617e81b-190b-41e8-b258-cf432f65b7ab___RS_HL 6058.JPG,lab,apple_healthy,train,lab_apple_healthy_17933580839007289343
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1630633a-63cb-433f-96bc-bc47a933506c___RS_HL 5718.JPG,lab,apple_healthy,val,lab_apple_healthy_18150000743904543107
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1652d645-fb1b-4529-acbe-17093566cd2a___RS_HL 8074.JPG,lab,apple_healthy,train,lab_apple_healthy_1107059802111
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/16590622-481b-4f63-ac18-7f590f6af49a___RS_HL 7846.JPG,lab,apple_healthy,train,lab_apple_healthy_2238015266725240607
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/167f191e-491b-471a-8dc7-ba76315fef0a___RS_HL 7279.JPG,lab,apple_healthy,train,lab_apple_healthy_17277927561188574083
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/167f64e6-c4c5-423b-8506-9b8210d5fd75___RS_HL 7926.JPG,lab,apple_healthy,val,lab_apple_healthy_18228584202457113330
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/168d6d21-9d72-43c0-acca-b216f64ee87b___RS_HL 7942.JPG,lab,apple_healthy,train,lab_apple_healthy_17361606090339973372
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/16b2b778-a864-496e-b292-3e9b4029902b___RS_HL 6178.JPG,lab,apple_healthy,train,lab_apple_healthy_18438231111399211459
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/16f4ae2e-0592-4a9b-ba7d-df9db0cc04fc___RS_HL 7688.JPG,lab,apple_healthy,train,lab_apple_healthy_506377328163668991
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/176a0917-16d8-43c6-8698-1ae095282e66___RS_HL 7903.JPG,lab,apple_healthy,val,lab_apple_healthy_18438230282453764095
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/177523d1-d9b9-4ba5-94b9-22d5832aa664___RS_HL 5762.JPG,lab,apple_healthy,train,lab_apple_healthy_18443305905169711876
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/177ee310-d918-4756-ab59-f6f5a1b9e446___RS_HL 7740.JPG,lab,apple_healthy,train,lab_apple_healthy_18446660182558687232
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/179ad6a1-385b-42a2-8232-538664869673___RS_HL 5771.JPG,lab,apple_healthy,train,lab_apple_healthy_14970950875730935807
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/17af118c-a4aa-49c6-b31b-b7de49b58dfa___RS_HL 7557.JPG,lab,apple_healthy,train,lab_apple_healthy_4548370654256226553
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/17e328e5-37ef-4f34-b610-092fdfbbb314___RS_HL 5915.JPG,lab,apple_healthy,train,lab_apple_healthy_18429716493336962047
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/18121688-72a8-414a-8e36-43060cdebb22___RS_HL 5747.JPG,lab,apple_healthy,train,lab_apple_healthy_16413800402438430719
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/181ce194-fdc9-4f0b-ae8d-0c621f723279___RS_HL 7487.JPG,lab,apple_healthy,train,lab_apple_healthy_17361623431799432191
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/18571abd-0d3c-42de-a257-f46c1a6d1517___RS_HL 6126.JPG,lab,apple_healthy,train,lab_apple_healthy_18439864985678103495
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/18873cb4-cf30-414d-9ffd-c965879d84b1___RS_HL 6239.JPG,lab,apple_healthy,train,lab_apple_healthy_17924468910192066559
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/188d8d1c-a33a-4513-b97f-466135939339___RS_HL 8151.JPG,lab,apple_healthy,val,lab_apple_healthy_18431844664975232799
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/189c5270-4ba6-4c14-bfb2-3a7dd4d3e7aa___RS_HL 5984.JPG,lab,apple_healthy,val,lab_apple_healthy_18439922160282747879
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/18a10d55-e00c-4bb7-9ea6-d11bf0de070e___RS_HL 7252.JPG,lab,apple_healthy,train,lab_apple_healthy_16629128281572241407
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/19331cca-70bd-47e9-8e0e-2b3ea81f2d1c___RS_HL 5655.JPG,lab,apple_healthy,test,lab_apple_healthy_17933545649232511967
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/194c4f91-31be-425f-8ac9-698202cf507d___RS_HL 7470.JPG,lab,apple_healthy,train,lab_apple_healthy_13889314083014172671
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/198ed991-931b-444a-986d-a3facdb8255b___RS_HL 8105.JPG,lab,apple_healthy,train,lab_apple_healthy_18226345750298623
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/19b3dc29-de7d-46e8-af14-7451d779f424___RS_HL 7373.JPG,lab,apple_healthy,train,lab_apple_healthy_18154543141975285998
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1a0ddafd-c52e-4ea1-ab34-a302cdc27be1___RS_HL 5785.JPG,lab,apple_healthy,train,lab_apple_healthy_18442769067547935495
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1a1937a5-c204-4bde-8f70-58b619125c88___RS_HL 7722.JPG,lab,apple_healthy,train,lab_apple_healthy_18446677973103861984
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1a219a0d-defa-4ed1-8878-e3f6aeac847b___RS_HL 6046.JPG,lab,apple_healthy,train,lab_apple_healthy_18226314813712629759
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1a593b62-fe23-462c-bf68-50f53f357609___RS_HL 6322.JPG,lab,apple_healthy,train,lab_apple_healthy_18445021971168356351
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1a905d2f-3b54-41b4-bab8-3c2b0845a91d___RS_HL 7958.JPG,lab,apple_healthy,train,lab_apple_healthy_18394674514726290191
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1aa82164-61f2-4baf-b99d-41f18f6e98cc___RS_HL 8087.JPG,lab,apple_healthy,train,lab_apple_healthy_17840749421630785311
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1aaa3665-febe-407c-8830-7919b093305e___RS_HL 7803.JPG,lab,apple_healthy,train,lab_apple_healthy_17938084570656207102
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ab5e019-e5f0-4d8e-a252-94cb0aab8b0a___RS_HL 6269.JPG,lab,apple_healthy,train,lab_apple_healthy_18445021970090262915
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ab74120-9cfd-47dd-9a80-ee37f2328be6___RS_HL 7667.JPG,lab,apple_healthy,val,lab_apple_healthy_513763306138705919
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1b22388a-cf05-4795-892f-a5b6f35304d5___RS_HL 8141.JPG,lab,apple_healthy,test,lab_apple_healthy_9259586586662206718
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1b36926c-faee-4b6c-9f66-26d1377b9a78___RS_HL 7662.JPG,lab,apple_healthy,train,lab_apple_healthy_1082841962313140199
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1b7e4b68-0062-410d-a57f-48177145dfb6___RS_HL 7734.JPG,lab,apple_healthy,train,lab_apple_healthy_18221776026441336831
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1b9f5fe1-6d06-4ff6-a35d-3155f623e4fb___RS_HL 6228.JPG,lab,apple_healthy,train,lab_apple_healthy_18445038596965630855
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c116208-4ef8-4b42-ba20-92c3b9ca957c___RS_HL 5885.JPG,lab,apple_healthy,val,lab_apple_healthy_10342379661526534143
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c2b0674-384b-4cad-8704-80781a89d78a___RS_HL 5848.JPG,lab,apple_healthy,test,lab_apple_healthy_16267425722296143871
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG,lab,apple_healthy,train,lab_apple_healthy_18217021858421727456
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c34397e-9b33-436e-83fc-bd42014fdfa6___RS_HL 5687.JPG,lab,apple_healthy,train,lab_apple_healthy_18443333257668953027
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c45cf6f-2e2e-4091-9bc9-24463f9fcf90___RS_HL 5733.JPG,lab,apple_healthy,train,lab_apple_healthy_17402332285071779839
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c807ca4-b6f5-4123-8d3b-cd44238df38d___RS_HL 6140.JPG,lab,apple_healthy,train,lab_apple_healthy_36452674991816703
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1c85fc77-1843-4a85-8f21-107385d5873c___RS_HL 7272.JPG,lab,apple_healthy,train,lab_apple_healthy_17902093322629906239
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1cb890ab-c267-467f-abbc-be9023cb55ff___RS_HL 5667.JPG,lab,apple_healthy,test,lab_apple_healthy_18298372404478600191
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1cbe6aef-57d4-4f2a-b8fb-0375db7084d3___RS_HL 7356.JPG,lab,apple_healthy,train,lab_apple_healthy_54537777988227071
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1cd322aa-2fdf-4e50-bb72-f9ebe031f385___RS_HL 7315.JPG,lab,apple_healthy,val,lab_apple_healthy_18443333145999802755
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ceda3e6-3df1-4a82-a5f5-6c62dbd8ccc3___RS_HL 8072.JPG,lab,apple_healthy,train,lab_apple_healthy_6849701267838537479
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1cf4ad6b-8c00-42de-aff0-ee2662c54df1___RS_HL 7462.JPG,lab,apple_healthy,train,lab_apple_healthy_54185598987259903
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d44a5a9-c15c-40d5-b2d6-bbd9e84c96ea___RS_HL 7923.JPG,lab,apple_healthy,train,lab_apple_healthy_1082841944922734367
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d4ea234-bb1b-44ec-9114-d1ea9abece5c___RS_HL 8002.JPG,lab,apple_healthy,train,lab_apple_healthy_218146411961647103
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d68db41-8cec-49d7-b702-d16e36348f6e___RS_HL 6300.JPG,lab,apple_healthy,test,lab_apple_healthy_18439922160282731471
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d74d65a-039c-41d6-a459-13f946971ca1___RS_HL 7582.JPG,lab,apple_healthy,test,lab_apple_healthy_72340382767376383
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d74fb02-045f-4919-b360-46e51ee33e82___RS_HL 6086.JPG,lab,apple_healthy,train,lab_apple_healthy_16267425722262605823
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d7c71d2-fac0-4ee6-8def-765282cb744c___RS_HL 5758.JPG,lab,apple_healthy,train,lab_apple_healthy_17429143319891658751
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1d98a80e-f33b-44e5-99de-89fb990211f5___RS_HL 7834.JPG,lab,apple_healthy,val,lab_apple_healthy_17361606159327359216
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1dabd7f0-68f4-4d1b-b026-e314457de638___RS_HL 8153.JPG,lab,apple_healthy,val,lab_apple_healthy_296446191599615
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1db9945a-de31-4e5f-9f95-2888c6330057___RS_HL 7901.JPG,lab,apple_healthy,test,lab_apple_healthy_4543867175345160435
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1dbfc9d3-f568-4e19-a83c-8fa408cfea3a___RS_HL 5909.JPG,lab,apple_healthy,train,lab_apple_healthy_18438725891631727615
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1e59b25e-551a-4343-a551-cd03abdb5cac___RS_HL 7376.JPG,lab,apple_healthy,val,lab_apple_healthy_18446730815967691520
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ec5d93e-76ab-44cf-a53e-ef3f741a095a___RS_HL 7504.JPG,lab,apple_healthy,train,lab_apple_healthy_18445569552700964864
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ecec99b-aeb0-4261-85cf-ac2e8cc80ebd___RS_HL 6073.JPG,lab,apple_healthy,val,lab_apple_healthy_18415081993587966201
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ee2a8ac-77e7-4799-bff1-be48e8aa9ae5___RS_HL 7303.JPG,lab,apple_healthy,train,lab_apple_healthy_18444465755790557409
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1f2a82f5-af63-46b8-9c18-d8b9567db343___RS_HL 7849.JPG,lab,apple_healthy,val,lab_apple_healthy_16195174027770650876
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1f2d1c4b-78cd-418a-b0c3-2565b530fe5b___RS_HL 7572.JPG,lab,apple_healthy,train,lab_apple_healthy_17812643653458526479
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1f2ffb52-a697-43fc-a0d0-609d30e33bfe___RS_HL 6010.JPG,lab,apple_healthy,train,lab_apple_healthy_17276797187770139647
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1fae0947-05ec-4487-a8d4-5ce3c860a21f___RS_HL 7962.JPG,lab,apple_healthy,train,lab_apple_healthy_14735937138300350719
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1fd5cde9-dc78-4b8d-a82c-ab9a29880894___RS_HL 7918.JPG,lab,apple_healthy,train,lab_apple_healthy_18372681522509104111
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1fdc99ae-fbc7-480f-9cde-e80b54744c0d___RS_HL 7972.JPG,lab,apple_healthy,train,lab_apple_healthy_18445549735671562496
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/1ff38f29-401d-4ec7-a99a-c4d3ccf42efc___RS_HL 7498.JPG,lab,apple_healthy,train,lab_apple_healthy_18430901775512305664
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/20102c8b-dde0-47d2-8035-7ceeb42f1961___RS_HL 6207.JPG,lab,apple_healthy,train,lab_apple_healthy_17429143319891931135
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/201de0e4-a74d-4dff-9b5b-e997d36e63d7___RS_HL 7569.JPG,lab,apple_healthy,val,lab_apple_healthy_18430665713060475132
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/203d4b1b-d358-43d5-bd7f-273e68993961___RS_HL 7590.JPG,lab,apple_healthy,train,lab_apple_healthy_72342381022126079
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/2056f48c-137e-4a96-b26d-1c6dae33ee47___RS_HL 7567.JPG,lab,apple_healthy,train,lab_apple_healthy_9854123107455922673
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/2074d81b-88ad-40f7-9e7a-cd24c2435ea9___RS_HL 5804.JPG,lab,apple_healthy,test,lab_apple_healthy_18438794061344342785
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/2076cebe-cecb-463f-9a0a-a20c4e53e5f3___RS_HL 5900.JPG,lab,apple_healthy,val,lab_apple_healthy_18429786859933647871
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/20828c75-15bc-4c31-a3ef-4ee3bfb7081b___RS_HL 8065.JPG,lab,apple_healthy,train,lab_apple_healthy_4543858275736814336
data/raw/plantvillage/plantvillage dataset/color/Apple___healthy/20a6a1df-7c88-4c01-bfe0-2110c1eb0324___RS_HL 8133.JPG,lab,apple_healthy,train,lab_apple_healthy_16348559782092793855
